id,Address,Latitude,Longitude 
30822,5704 NE 71ST ST,47.68037982,-122.26687753
30823,3822 42ND AVE NE,47.65681913,-122.2823968
30824,1624 4TH AVE W,47.63431274,-122.3620441
30825,121 E BOSTON ST,47.63809386,-122.32644046
30826,1726 26TH AVE S,47.58752858,-122.29881762
30827,2685 NE UNIVERSITY VILLAGE ST,47.66265625,-122.29833522
30828,4000 MIDVALE AVE N,47.65556731,-122.34333076
30829,7514 EAST GREEN LAKE DR N,47.68287428,-122.33104137
30830,3027 12TH AVE W,47.64754355,-122.37285713
30831,1130 N NORTHGATE WAY,47.70524133,-122.34356194
30832,12054 31ST AVE NE,47.71721704,-122.29492989
30833,900 4TH AVE,47.60587719,-122.33204966
30834,3015 E MADISON ST,47.62553771,-122.29274746
30835,11318 39TH AVE NE,47.71076894,-122.28630873
30836,2117 W DRAVUS ST,47.64827006,-122.38418086
30837,1309 13TH AVE S,47.59125841,-122.3162902
30838,1919 FEDERAL AVE E,47.63652873,-122.31935169
30839,4524 23RD AVE SW,47.56215891,-122.3620951
30840,4536 23RD AVE SW,47.56197375,-122.3619694
30841,1234 NE 117TH ST,47.71468969,-122.31377673
30842,1236 NE 117TH ST,47.71479887,-122.31380101
30843,5435 BEACH DR SW,47.55308937,-122.39856258
30844,1111 LAKE WASHINGTON BLVD S,47.59309117,-122.2894755
30845,7724 20TH AVE NE,47.68560607,-122.30647781
30846,410 TERRY AVE N,47.62221783,-122.33681765
30847,1751 NE 136TH ST,47.72732734,-122.30755542
30848,2806 S DEARBORN ST,47.59597998,-122.29590851
30849,613 19TH AVE E,47.62475661,-122.30781616
30850,5134 S MORGAN ST,47.54445507,-122.26839054
30851,907 23RD AVE E,47.62714421,-122.30270567
30852,4610 42ND AVE S,47.56135051,-122.28040378
30853,4009 54TH AVE SW,47.56825293,-122.40202141
30854,1232 NE 117TH ST,47.71448413,-122.31370719
30855,6742 6TH AVE NW,47.6790189,-122.36325431
30856,8309 CALIFORNIA AVE SW,47.52900007,-122.3877499
30857,1622 5TH AVE N,47.63386758,-122.3469051
30858,7922 20TH AVE SW,47.53121818,-122.35879588
30859,700 5TH AVE,47.60501319,-122.32989532
30860,4115 SW ARROYO DR,47.50399055,-122.38487321
30861,4800 SAND POINT WAY NE,47.66231885,-122.28147251
30862,5531 33RD AVE NE,47.6694341,-122.29298197
30863,9703 49TH AVE NE,47.69950883,-122.27562167
30864,2711 37TH AVE SW,47.57884884,-122.37849882
30865,5941 BEACH DR SW,47.54904251,-122.39808811
30866,7408 SUNNYSIDE AVE N,47.68283595,-122.32927899
30867,7400 SUNNYSIDE AVE N,47.6827372,-122.32932679
30868,4112 MIDVALE AVE N,47.65711862,-122.34330157
30869,4217 SW OREGON ST,47.56270245,-122.38650404
30870,3455 58TH AVE SW,47.57258798,-122.40710419
30871,1013 AURORA AVE N,47.62850218,-122.34406654
30872,8061 DENSMORE AVE N,47.68852931,-122.33836899
30873,8061 DENSMORE AVE N,47.68852931,-122.33836899
30874,3670 STONE WAY N,47.65231213,-122.34218107
30875,2721 4TH AVE,47.6180128,-122.34895426
30876,7525 44TH AVE SW,47.53504534,-122.38880122
30877,8056 12TH AVE NW,47.68858438,-122.37117779
30878,1705 NE PACIFIC ST,47.65034994,-122.30908696
30879,3200 NE CLARK RD,47.66038639,-122.29446051
30880,7724 25TH AVE NW,47.68573987,-122.38846104
30881,6302 35TH AVE SW,47.54615253,-122.3760606
30882,11045 8TH AVE NE,47.70978696,-122.32157708
30883,1501 4TH AVE,47.6102272,-122.3374679
30884,4133 SW IDA ST,47.53420753,-122.38607296
30885,4138 BAKER AVE NW,47.65754781,-122.35916861
30886,1212 3RD AVE W,47.63005671,-122.36025182
30887,1200 MERCER ST,47.6244487,-122.33262121
30888,2710 E YESLER WAY,47.60187988,-122.29727547
30889,2710 E YESLER WAY,47.60187988,-122.29727547
30890,4251 AURORA AVE N,47.65889733,-122.34777857
30891,3246 15TH AVE S,47.57372352,-122.31312902
30892,120 6TH AVE N,47.61952595,-122.34463796
30893,2712 E YESLER WAY,47.60192801,-122.29724559
30894,2714 E YESLER WAY,47.60200195,-122.2972198
30895,2216 S SPOKANE ST,47.57213157,-122.3036736
30896,3615 SW KENYON ST,47.53180475,-122.3787668
30897,3615 SW KENYON ST,47.53180475,-122.3787668
30898,3611 SW KENYON ST,47.53180683,-122.37859055
30899,1508 24TH AVE,47.61449091,-122.3011108
30900,4700 S MEAD ST,47.55066755,-122.27405945
30901,3029 FAIRMOUNT AVE SW,47.57598687,-122.38274034
30902,5727 38TH AVE NE,47.67115767,-122.28719249
30903,5725 38TH AVE NE,47.67106133,-122.28718715
30904,801 DEXTER AVE N,47.62666404,-122.34266567
30905,521 N 76TH ST,47.68384255,-122.3514462
30906,222 QUEEN ANNE AVE N,47.62044498,-122.35651609
30907,1902 2ND AVE,47.61117674,-122.34045388
30908,10734 68TH AVE S,47.50455402,-122.24914438
30909,5724 59TH AVE NE,47.67075827,-122.2642819
30910,3506 STONE WAY N,47.64958314,-122.34232889
30911,1800 9TH AVE,47.61517062,-122.33304514
30912,3200 59TH AVE SW,47.5756608,-122.40787537
30913,1919 N 41ST ST,47.65665406,-122.33419136
30914,1930 6TH AVE S,47.58553216,-122.32512152
30915,6900 EAST GREEN LAKE WAY N,47.67815547,-122.32614655
30916,2743 56TH AVE SW,47.5782742,-122.40435059
30917,1104 35TH AVE,47.61182657,-122.28801583
30918,3447 NW 64TH ST,47.67465741,-122.40300941
30919,5508 NE 55TH ST,47.66892608,-122.2684383
30920,4233 S FRONTENAC ST,47.53960456,-122.2793152
30921,684 W OLYMPIC PL,47.62845997,-122.36735371
30922,3702 E HIGHLAND DR,47.6299943,-122.28516034
30923,4537 52ND AVE NE,47.66239684,-122.27180753
30924,6421 BEACON AVE S,47.54470211,-122.30042507
30925,4020 6TH AVE NW,47.65678651,-122.36336406
30926,3005 1ST AVE,47.61770527,-122.35451112
30927,316 LAKE WASHINGTON BLVD S,47.59958824,-122.28808098
30928,1185 BROADWAY E,47.63021276,-122.3215513
30929,901 5TH AVE,47.60616219,-122.33166297
30930,3208 45TH AVE SW,47.57534325,-122.38912347
30931,1420 5TH AVE,47.6105508,-122.33467931
30932,1420 5TH AVE,47.6105508,-122.33467931
30933,1301 5TH AVE,47.60896713,-122.33482136
30934,6840 15TH AVE NE,47.67875604,-122.31170426
30935,2825 W JAMESON ST,47.65931054,-122.39390296
30936,2346 45TH AVE SW,47.58163011,-122.38882836
30937,1600 7TH AVE,47.61317008,-122.33431726
30938,2201 EASTMONT WAY W,47.63811123,-122.40572545
30939,1437 S HINDS ST,47.57311054,-122.31427521
30940,1719 31ST AVE,47.61695002,-122.2928693
30941,4550 11TH AVE NE,47.66281648,-122.31609893
30942,4948 SW FORNEY ST,47.57484658,-122.39685047
30943,518 LAKESIDE AVE S,47.59729594,-122.28637635
30944,4948 SW FORNEY ST,47.57484658,-122.39685047
30945,7205 28TH AVE NW,47.68119125,-122.39339565
30946,225 CEDAR ST,47.6167951,-122.34891549
30947,4317B S MORGAN ST,47.54417355,-122.27949053
30948,5658 WEST MARGINAL WAY SW,47.55064095,-122.34240454
30949,9610 44TH AVE SW,47.5171711,-122.38886047
30950,1501 QUEEN ANNE AVE N,47.63251703,-122.35753413
30951,505 5TH AVE S,47.59865997,-122.32855763
30952,224 32ND AVE,47.60395216,-122.29133622
30953,6013 LATONA AVE NE,47.67268141,-122.32580325
30954,800 UNION ST,47.61195348,-122.33168608
30955,5108 SW OLGA ST,47.58069692,-122.39772175
30956,801 2ND AVE,47.60370224,-122.33448205
30957,800 UNION ST,47.61195348,-122.33168608
30958,1519 12TH AVE,47.61492552,-122.31729236
30959,2515 5TH AVE W,47.64194125,-122.36384355
30960,2401 4TH AVE,47.6161988,-122.34600265
30961,4910 LEARY AVE NW,47.66449421,-122.37919504
30962,900 UNIVERSITY ST,47.61089077,-122.32933488
30963,1515 FEDERAL AVE E,47.63274697,-122.31944143
30964,1508 10TH AVE E,47.63258432,-122.31984797
30965,6515 5TH AVE NW,47.67651044,-122.36277238
30966,1424 4TH AVE,47.61005381,-122.33611725
30967,14002 LINDEN AVE N,47.73074207,-122.34724807
30968,14002 LINDEN AVE N,47.73074207,-122.34724807
30969,14002 LINDEN AVE N,47.73074207,-122.34724807
30970,14002 LINDEN AVE N,47.73074207,-122.34724807
30971,1721 NE 63RD ST,47.67457392,-122.30876076
30972,400 N 34TH ST,47.65086607,-122.35413557
30973,4917 43RD AVE S,47.55765066,-122.27975281
30974,3250 47TH AVE SW,47.57423432,-122.39177607
30975,8221 GREENWOOD AVE N,47.68898806,-122.35566967
30976,8538 1ST AVE NW,47.69159213,-122.35733193
30977,10439 42ND AVE SW,47.50894055,-122.38604768
30978,1703 39TH AVE,47.61665342,-122.28361232
30979,4159 45TH AVE SW,47.56494064,-122.38983563
30980,4915 PURDUE AVE NE,47.6700859,-122.27384552
30981,6506 34TH AVE SW,47.54439926,-122.37482831
30982,2012 23RD AVE E,47.63753418,-122.30243523
30983,5515 43RD AVE NE,47.6691161,-122.28249898
30984,5515 43RD AVE NE,47.6691161,-122.28249898
30985,2930 WESTLAKE AVE N,47.64642453,-122.34895191
30986,8200 WALLINGFORD AVE N,47.6889164,-122.33554054
30987,901 NE 55TH ST,47.66847243,-122.31826966
30988,3670 STONE WAY N,47.65231213,-122.34218107
30989,1512 37TH AVE,47.61441088,-122.28570656
30990,3605 CORLISS AVE N,47.65075375,-122.33180016
30991,3111 W MCGRAW ST,47.63936633,-122.39752704
30992,1905 E BLAINE ST,47.63850354,-122.30709101
30993,6303 17TH AVE NE,47.67490556,-122.31005788
30994,4002 NE 60TH ST,47.67235487,-122.28462231
30995,5223 41ST AVE SW,47.55500378,-122.38450052
30996,4245 ROOSEVELT WAY NE,47.65884742,-122.31831542
30997,7307 12TH AVE NW,47.6817013,-122.3717678
30998,2481 PERKINS LN W,47.64060321,-122.41489789
30999,1201 3RD AVE,47.60723772,-122.33612134
31000,2821 2ND AVE,47.61707021,-122.35142365
31001,933 11TH AVE E,47.62767882,-122.31830503
31002,3033 26TH AVE W,47.64782826,-122.390593
31003,2642 WEST VIEWMONT WAY W,47.64446956,-122.40932016
31004,325 9TH AVE,47.60399886,-122.32378355
31005,714 LAKESIDE AVE S,47.59609937,-122.28667151
31006,2311 YALE AVE E,47.6400591,-122.32738663
31007,3819 S ORCAS ST,47.55101737,-122.28409959
31008,507 BROADWAY E,47.62377547,-122.32121696
31009,1901 SW GENESEE ST,47.56361061,-122.35801173
31010,300 N 137TH ST,47.72900923,-122.35526361
31011,5222 S HOLLY ST,47.54292814,-122.26620666
31012,1522 E HOWE ST,47.63601436,-122.31250067
31013,3234 NW 60TH ST,47.67237836,-122.40006395
31014,424 8TH AVE N,47.62286676,-122.34077648
31015,2422 FEDERAL AVE E,47.64206207,-122.31879307
31016,415 1ST AVE N,47.62300682,-122.35590897
31017,7550 23RD AVE NW,47.68466409,-122.38516151
31018,305 HARRISON ST,47.62208508,-122.35399633
31019,536 32ND AVE S,47.59681567,-122.29119061
31020,529 21ST AVE E,47.62407577,-122.30504054
31021,306 W HOWE ST,47.63612262,-122.36140089
31022,6057 34TH AVE NE,47.67386089,-122.29142586
31023,975 22ND AVE,47.61215893,-122.30398404
31024,2307 NW 97TH ST,47.699499,-122.38574526
31025,4619 S HENDERSON ST,47.52309673,-122.27341917
31026,610 36TH AVE E,47.62536235,-122.28652239
31027,3025 MAGNOLIA BLVD W,47.64741805,-122.41496673
31028,9704 BEACON AVE S,47.51415614,-122.27346114
31029,12006 40TH AVE NE,47.71582458,-122.28500599
31030,5045 36TH AVE NE,47.66623641,-122.28938443
31031,3025 MAGNOLIA BLVD W,47.64741805,-122.41496673
31032,4025 DELRIDGE WAY SW,47.56787742,-122.36420875
31033,5235 LAKE WASHINGTON BLVD S,47.55391771,-122.261262
31034,1947 8TH AVE W,47.63730136,-122.36790142
31035,700 2ND AVE,47.60307545,-122.33313747
31036,9135 VIEW AVE NW,47.69663379,-122.40124208
31037,8342 23RD AVE NW,47.68997982,-122.38515799
31038,800 5TH AVE,47.60573523,-122.33029353
31039,7021 26TH AVE NW,47.68022998,-122.39006604
31040,652 NW 86TH ST,47.69155096,-122.36560744
31041,1014 1ST AVE S,47.59363838,-122.33372637
31042,2220 31ST AVE S,47.58296839,-122.29266559
31043,1704 NE COLUMBIA RD,47.65106645,-122.3114674
31044,500 MERCER ST,47.62473655,-122.34728468
31045,1705 NE PACIFIC ST,47.65034994,-122.30908696
31046,83 S KING ST,47.59806524,-122.33476644
31047,3876 50TH AVE NE,47.65699186,-122.27313211
31048,1539B NW 63RD ST,47.67441041,-122.37818654
31049,5000 SW SPOKANE ST,47.57269487,-122.39674542
31050,1543 NW 63RD ST,47.67425098,-122.3781818
31051,1541 NW 63RD ST,47.67424469,-122.37803708
31052,1543 NW 63RD ST,47.67425098,-122.3781818
31053,1539A NW 63RD ST,47.67441107,-122.37803592
31054,1100 OLIVE WAY,47.61597954,-122.33086962
31055,7050 51ST AVE NE,47.68104503,-122.27264796
31056,1600 7TH AVE,47.61317008,-122.33431726
31057,10652 63RD AVE S,47.50534605,-122.25537277
31058,2465 36TH AVE W,47.64137939,-122.40416154
31059,3324 EAST LAURELHURST DR NE,47.65260311,-122.27710814
31060,1959 11TH AVE W,47.63773439,-122.37189563
31061,700 BROADWAY,47.60825491,-122.32032798
31062,840 NW 65TH ST,47.6761549,-122.36746468
31063,1420 26TH AVE,47.6136473,-122.29854544
31064,526 19TH AVE E,47.62422846,-122.30692137
31065,3408 NE 65TH ST,47.6759443,-122.29115162
31066,6426 CARLETON AVE S,47.54502912,-122.32065728
31067,3931 S BURNS ST,47.51632427,-122.28276308
31068,3910 S BURNS ST,47.51671973,-122.28308625
31069,1351 N NORTHLAKE WAY,47.64743661,-122.34041283
31070,10623 RENTON AVE S,47.50556876,-122.25426211
31071,810 PIKE ST,47.61256628,-122.33156768
31072,619 WESTERN AVE,47.60223681,-122.3360392
31073,816 NE 83RD ST,47.68915466,-122.31952064
31074,325 9TH AVE,47.60399886,-122.32378355
31075,3254 31ST AVE W,47.65032339,-122.39657914
31076,1018 NE 88TH ST,47.69241862,-122.31680682
31077,808 LAKESIDE AVE S,47.59537758,-122.28736125
31078,1918 8TH AVE,47.61540055,-122.33581767
31079,4134 BAKER AVE NW,47.65746126,-122.35924854
31080,5000 SW SPOKANE ST,47.57269487,-122.39674542
31081,2401 S IRVING ST,47.59096437,-122.29986094
31082,3107 S CHARLES ST,47.59448559,-122.29227184
31083,114 30TH AVE S,47.60115411,-122.29347934
31084,310 NW 51ST ST,47.6659138,-122.36126514
31085,4147 44TH AVE SW,47.56521758,-122.38846148
31086,5149 S GRAHAM ST,47.54576312,-122.26854881
31087,8301 GREENWOOD AVE N,47.68924478,-122.35561569
31088,112 NW 46TH ST,47.66256685,-122.35850841
31089,1501 E MADISON ST,47.61432844,-122.31258672
31090,1918 8TH AVE,47.61540055,-122.33581767
31091,9701 3RD AVE NE,47.6991786,-122.32681811
31092,3925 DENSMORE AVE N,47.65512956,-122.33777108
31093,5523 WALLINGFORD AVE N,47.66936123,-122.33686915
31094,7140 18TH AVE SW,47.53787552,-122.35704984
31095,1501 4TH AVE,47.6102272,-122.3374679
31096,7548 14TH AVE NW,47.68466014,-122.3737654
31097,817 NE 64TH ST,47.67485213,-122.31926957
31098,817 NE 64TH ST,47.67485213,-122.31926957
31099,2760 S MAIN ST,47.6004477,-122.29629683
31100,1928 NW 97TH ST,47.69992717,-122.38200154
31101,1705 NE PACIFIC ST,47.65034994,-122.30908696
31102,5910 DAYTON AVE N,47.67218523,-122.35266581
31103,9860 40TH AVE S,47.51127839,-122.28101578
31104,8000 25TH AVE NE,47.68700466,-122.30014753
31105,4518 52ND AVE NE,47.66188039,-122.27126207
31106,12700 LAKE CITY WAY NE,47.72113931,-122.29364873
31107,10524 AURORA AVE N,47.70596595,-122.34435819
31108,116 13TH AVE E,47.61930193,-122.31529991
31109,339 RANDOLPH AVE,47.6049524,-122.28592633
31110,5510 S JUNIPER ST,47.49582905,-122.26381936
31111,339 RANDOLPH AVE,47.6049524,-122.28592633
31112,108 PINE ST,47.61012696,-122.34074799
31113,7143 M L KING JR WAY S,47.53766539,-122.28181539
31114,1925 35TH AVE W,47.636677,-122.40151276
31115,500 BOREN AVE N,47.6238397,-122.33561795
31116,535 TERRY AVE N,47.62402492,-122.33756682
31117,9544 6TH AVE NW,47.69920322,-122.36308205
31118,1623 BELLEVUE AVE,47.61593914,-122.32716864
31119,701 5TH AVE,47.60454089,-122.33073506
31120,2914 MAYFAIR AVE N,47.64608666,-122.35206078
31121,2914 MAYFAIR AVE N,47.64608666,-122.35206078
31122,5243 40TH AVE SW,47.55441113,-122.3832404
31123,605 22ND AVE E,47.62463156,-122.30385363
31124,1016 NE 95TH ST,47.69784287,-122.31673646
31125,2121 NW 98TH ST,47.70025478,-122.38402612
31126,5800 3RD AVE NW,47.6711124,-122.36032876
31127,705 5TH AVE S,47.59634748,-122.32808465
31128,2107 N 62ND ST,47.67350018,-122.33303828
31129,5310 50TH AVE S,47.55373038,-122.27064759
31130,1620 LAKE WASHINGTON BLVD,47.61591006,-122.28089483
31131,3700 SW ADMIRAL WAY,47.58132772,-122.37790905
31132,8824 RENTON AVE S,47.52353247,-122.27621653
31133,6520 49TH AVE NE,47.67639222,-122.2754955
31134,933 N NORTHLAKE WAY,47.64801882,-122.34557863
31135,4523 8TH AVE NE,47.66202846,-122.31984464
31136,4728 25TH AVE SW,47.56020606,-122.36391594
31137,4701 W RUFFNER ST,47.65181273,-122.41780142
31138,5228 20TH AVE S,47.55479186,-122.30688086
31139,12005 6TH AVE NW,47.71662315,-122.36395216
31140,1900 QUEEN ANNE AVE N,47.636648,-122.35656188
31141,4060 SPOKANE LN NE,47.65633261,-122.30776869
31142,4753 RAVENNA AVE NE,47.66442444,-122.30367673
31143,4749 RAVENNA AVE NE,47.66442444,-122.30367673
31144,4751 RAVENNA AVE NE,47.66442444,-122.30367673
31145,9533 6TH AVE NW,47.69889096,-122.36378524
31146,4202 CORLISS AVE N,47.6581679,-122.3311608
31147,4339 LATONA AVE NE,47.66007215,-122.32544882
31148,7445B 4TH AVE NE,47.68291297,-122.32483579
31149,600 ALASKAN WAY,47.60191556,-122.33606664
31150,414 OLIVE WAY,47.61256138,-122.33809661
31151,1412 E ALOHA ST,47.62710329,-122.3139626
31152,1738 NW 60TH ST,47.67253916,-122.38059833
31153,6315 15TH AVE NE,47.67523578,-122.31242047
31154,1100 9TH AVE,47.60953613,-122.32794469
31155,2619 W GALER ST,47.63185603,-122.39160926
31156,6317 15TH AVE NE,47.67535529,-122.31238158
31157,6321 15TH AVE NE,47.67545538,-122.31218862
31158,6319 15TH AVE NE,47.67546003,-122.31238104
31159,6321 15TH AVE NE,47.67545538,-122.31218862
31160,6317 15TH AVE NE,47.67535529,-122.31238158
31161,1349 S HUDSON ST,47.55690825,-122.31397843
31162,11007 5TH AVE NE,47.70913197,-122.32413717
31163,1215 4TH AVE,47.60765132,-122.33481388
31164,1016 E HARRISON ST,47.62215842,-122.31909825
31165,3405 E JOHN ST,47.62000216,-122.28871421
31166,1455 21ST AVE,47.61460208,-122.30526805
31167,3405 E JOHN ST,47.62000216,-122.28871421
31168,3815 E MCGRAW ST,47.6400358,-122.28426098
31169,701 34TH AVE,47.60806279,-122.28963406
31170,1145 10TH AVE E,47.62993258,-122.32055047
31171,1536 N 115TH ST,47.71260184,-122.33783193
31172,4465 BRYGGER DR W,47.66031768,-122.4004238
31173,3339 37TH AVE S,47.57258884,-122.28614826
31174,1230 E FIR ST,47.60294643,-122.31554331
31175,1713 VALENTINE PL S,47.588023,-122.30757614
31176,11711 SHORELINE PARK DR NW,47.71404146,-122.37392955
31177,5122 KEYSTONE PL N,47.66645631,-122.33122772
31178,3210 E YESLER WAY,47.60184196,-122.29074644
31179,3811 NE 90TH ST,47.69361451,-122.28729775
31180,504 NE 95TH ST,47.69823755,-122.32127248
31181,1223 SPRING ST,47.61061938,-122.32368781
31182,7510 CREST DR NE,47.68407109,-122.27475973
31183,7743 13TH AVE NW,47.68636116,-122.37302596
31184,1229 MADISON ST,47.61002691,-122.32223697
31185,554 PROSPECT ST,47.62910278,-122.34585483
31186,7542 14TH AVE NW,47.68455125,-122.37374294
31187,1959 NE PACIFIC ST,47.65034994,-122.30908696
31188,500 OLIVE WAY,47.61320015,-122.33696591
31189,6529 21ST AVE NW,47.67675804,-122.38349846
31190,301 NE NORTHGATE WAY,47.70619241,-122.32587611
31191,7443 4TH AVE NE,47.6827686,-122.32479029
31192,3161 ELLIOTT AVE,47.61833215,-122.35872078
31193,3018 48TH AVE SW,47.57694077,-122.39308807
31194,1636 N 53RD ST,47.66739718,-122.33681996
31195,7445A 4TH AVE NE,47.68285201,-122.3249207
31196,7447 4TH AVE NE,47.68283224,-122.32470348
31197,7443 4TH AVE NE,47.6827686,-122.32479029
31198,3914 DENSMORE AVE N,47.65481558,-122.33715783
31199,2122 S BAYVIEW ST,47.58120346,-122.30456734
31200,3015 E MADISON ST,47.62553771,-122.29274746
31201,2720 NE 85TH ST,47.69054386,-122.29706845
31202,2720 NE 85TH ST,47.69054386,-122.29706845
31203,4320 SW MYRTLE ST,47.5402567,-122.38851281
31204,11021 FREMONT AVE N,47.70939162,-122.35044107
31205,2500 NE 44TH ST,47.66086129,-122.30018348
31206,2645 CALIFORNIA AVE SW,47.57950122,-122.38724917
31207,7751 SEWARD PARK AVE S,47.53258211,-122.26712364
31208,526 19TH AVE E,47.62422846,-122.30692137
31209,3425 PERKINS LN W,47.65122257,-122.41726471
31210,3409 WOODLAND PARK AVE N,47.64901209,-122.34450565
31211,2925 FAIRVIEW AVE E,47.64868312,-122.3256587
31212,3620 37TH AVE W,47.65292851,-122.40441276
31213,6339 34TH AVE SW,47.54539121,-122.37545259
31214,116 STEWART ST,47.6109434,-122.34076813
31215,1250 1ST AVE S,47.59085645,-122.33355833
31216,700 DEXTER AVE N,47.62566868,-122.34182192
31217,7211 28TH AVE NE,47.68115077,-122.29784105
31218,417 W ARMOUR ST,47.64475784,-122.36305438
31219,3707 WALNUT AVE SW,47.57097763,-122.38387169
31220,700 DEXTER AVE N,47.62566868,-122.34182192
31221,6900 28TH AVE NW,47.67885839,-122.39266576
31222,9432 16TH AVE SW,47.51815483,-122.35482636
31223,305 HARRISON ST,47.62208508,-122.35399633
31224,11242 MARINE VIEW DR SW,47.50178019,-122.38046403
31225,5227 KIRKWOOD PL N,47.66678862,-122.33068609
31226,2600 2ND AVE,47.61634038,-122.3489514
31227,10817 42ND AVE SW,47.50589225,-122.3853747
31228,714 S CHARLES ST,47.59560789,-122.32293913
31229,1700 36TH AVE,47.61657476,-122.28671603
31230,1615 39TH AVE E,47.63394095,-122.28313674
31231,3025 MAGNOLIA BLVD W,47.64741805,-122.41496673
31232,154 N 35TH ST,47.65186466,-122.35532406
31233,3828 52ND AVE SW,47.56943552,-122.39850221
31234,1011 PIKE ST,47.61301769,-122.3293033
31235,2018 1ST AVE N,47.63714991,-122.35530493
31236,5015 17TH AVE NE,47.66535032,-122.30999191
31237,2850 SW ROXBURY ST,47.51775833,-122.36926901
31238,2808 NW 57TH ST,47.67039014,-122.39342187
31239,2806 NW 57TH ST,47.67046911,-122.39323742
31240,1550 N 115TH ST,47.71425408,-122.3369027
31241,435 WESTLAKE AVE N,47.62296392,-122.3388542
31242,2319 44TH AVE SW,47.58243312,-122.38818296
31243,7051 21ST AVE NE,47.68088824,-122.30527082
31244,2023 13TH AVE W,47.63741939,-122.37413783
31245,6110 28TH AVE NW,47.67363796,-122.39153422
31246,7821 STONE AVE N,47.68636289,-122.34231951
31247,6760 34TH AVE SW,47.54176768,-122.37350728
31248,6504 57TH AVE NE,47.67601253,-122.2678772
31249,6510 LINDEN AVE N,47.67635656,-122.34763799
31250,3011 NE 91ST ST,47.69458196,-122.29534569
31251,1603 NE 70TH ST,47.67924264,-122.3107338
31252,713 NW 62ND ST,47.67398843,-122.36568053
31253,201 16TH AVE E,47.62014157,-122.3122901
31254,6315 SEAVIEW AVE NW,47.67440642,-122.40736564
31255,3021 S ADAMS ST,47.56524497,-122.29536838
31256,508 34TH AVE,47.6060983,-122.28922279
31257,1938 FAIRVIEW AVE E,47.63670589,-122.32851293
31258,4111 STONE WAY N,47.65701465,-122.34269983
31259,4663 1ST AVE NE,47.66443732,-122.32847005
31260,2421 NW 61ST ST,47.67281693,-122.38869449
31261,10019 BEACON AVE S,47.51045064,-122.27216981
31262,312 NW 89TH ST,47.69373099,-122.36132242
31263,9017 LOYAL AVE NW,47.69450543,-122.39993691
31264,333 BOREN AVE N,47.62113072,-122.33630945
31265,1918 8TH AVE,47.61540055,-122.33581767
31266,4500 25TH AVE NE,47.66265625,-122.29833522
31267,4701 COLORADO AVE S,47.56023853,-122.33718828
31268,7021 20TH AVE NE,47.68013045,-122.3069791
31269,1101 2ND AVE,47.60581874,-122.33665842
31270,8141 6TH AVE SW,47.52890423,-122.3432331
31271,8542 20TH AVE NW,47.6918443,-122.38188185
31272,118 22ND AVE E,47.61930749,-122.30336871
31273,1000 DEXTER AVE N,47.62817641,-122.34213795
31274,1233 TAYLOR AVE N,47.63069227,-122.34666012
31275,2139 WAVERLY PL N,47.63890299,-122.34329905
31276,5212 WALLINGFORD AVE N,47.66692715,-122.33612761
31277,4507 52ND AVE NE,47.66161339,-122.27177795
31278,7514 28TH AVE NW,47.68361085,-122.39267626
31279,652 NW 86TH ST,47.69155096,-122.36560744
31280,4550 S LUCILE ST,47.55284311,-122.27624807
31281,4469 WOODLAND PARK AVE N,47.66108404,-122.34481315
31282,4469 WOODLAND PARK AVE N,47.66108404,-122.34481315
31283,1021 N 45TH ST,47.66124015,-122.34506034
31284,1119 5TH AVE N,47.62952155,-122.34784072
31285,6828 52ND AVE NE,47.67842503,-122.27127376
31286,3020 S BRADFORD ST,47.56912144,-122.29314403
31287,8743 PALATINE AVE N,47.69370314,-122.35692615
31288,3157 S OREGON ST,47.5626892,-122.29235973
31289,1111 E UNION ST,47.61272366,-122.31762656
31290,5608 KEYSTONE PL N,47.66901887,-122.33288896
31291,4757 4TH AVE NE,47.66477622,-122.32422239
31292,4406 23RD AVE SW,47.56457268,-122.36197805
31293,201 GARFIELD ST,47.63290429,-122.35173121
31294,3151 S OREGON ST,47.56268332,-122.29257506
31295,3153 S OREGON ST,47.56268176,-122.29250748
31296,417 NE 63RD ST,47.67419241,-122.32359661
31297,1612 M L KING JR WAY,47.61578199,-122.29593013
31298,3155 S OREGON ST,47.56268268,-122.29243565
31299,4116 21ST AVE SW,47.56605847,-122.35993103
31300,6515 BROOKLYN AVE NE,47.67635075,-122.31460708
31301,762 31ST AVE,47.60886647,-122.29236546
31302,1927 EDGEMONT PL W,47.6367968,-122.40281661
31303,4002 EAST STEVENS WAY NE,47.65512943,-122.30423506
31304,12027 GREENWOOD AVE N,47.71684498,-122.35594235
31305,133 13TH AVE E,47.61980097,-122.31592133
31306,8751 16TH AVE NW,47.69398743,-122.37815776
31307,656 W NICKERSON ST,47.65238659,-122.36673663
31308,4347 W MCLAREN ST,47.65133778,-122.41485154
31309,6520 35TH AVE SW,47.54371989,-122.37606559
31310,701 5TH AVE,47.60454089,-122.33073506
31311,3104 14TH AVE S,47.57572249,-122.3143691
31312,3617 1ST AVE NW,47.65357644,-122.35795522
31313,932 33RD AVE S,47.59360134,-122.29008964
31314,10037 47TH AVE SW,47.51288057,-122.39333722
31315,2001 WESTERN AVE,47.61051947,-122.34440416
31316,4315 W SEMPLE ST,47.67114755,-122.41201382
31317,3911 S PEARL ST,47.55605276,-122.28291328
31318,8251 41ST AVE NE,47.68988373,-122.28462493
