id,name,altname,xPos,yPos,hours,youth_only,lighting,location
174,Burke-Gilman Trail,,-122.284567,47.681597,4 a.m. - 11:30 p.m.,FALSE,FALSE,"From NE 145 St south on Lake Washington to Ballard
(-122.284567, 47.681597)"
175,Burke-Gilman Trail,,-122.284567,47.681597,4 a.m. - 11:30 p.m.,FALSE,FALSE,"From NE 145 St south on Lake Washington to Ballard
(-122.284567, 47.681597)"
176,Burke-Gilman Trail,,-122.284567,47.681597,4 a.m. - 11:30 p.m.,FALSE,FALSE,"From NE 145 St south on Lake Washington to Ballard
(-122.284567, 47.681597)"
177,Burke-Gilman Trail,,-122.284567,47.681597,4 a.m. - 11:30 p.m.,FALSE,FALSE,"From NE 145 St south on Lake Washington to Ballard
(-122.284567, 47.681597)"
178,Cal Anderson Park and Bobby Morris Playfield,,-122.319134,47.617013,4 a.m. - 11:30 p.m.,FALSE,TRUE,"1635 11th Ave
(-122.319134, 47.617013)"
179,Cal Anderson Park and Bobby Morris Playfield,,-122.319134,47.617013,4 a.m. - 11:30 p.m.,FALSE,TRUE,"1635 11th Ave
(-122.319134, 47.617013)"
180,Cal Anderson Park and Bobby Morris Playfield,,-122.319134,47.617013,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1635 11th Ave
(-122.319134, 47.617013)"
181,Cal Anderson Park and Bobby Morris Playfield,,-122.319134,47.617013,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1635 11th Ave
(-122.319134, 47.617013)"
182,Cal Anderson Park and Bobby Morris Playfield,,-122.319134,47.617013,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1635 11th Ave
(-122.319134, 47.617013)"
183,Cal Anderson Park and Bobby Morris Playfield,,-122.319134,47.617013,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1635 11th Ave
(-122.319134, 47.617013)"
184,Cal Anderson Park and Bobby Morris Playfield,,-122.319134,47.617013,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1635 11th Ave
(-122.319134, 47.617013)"
185,Cal Anderson Park and Bobby Morris Playfield,,-122.319134,47.617013,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1635 11th Ave
(-122.319134, 47.617013)"
186,Cal Anderson Park and Bobby Morris Playfield,,-122.319134,47.617013,4 a.m. - 11:30 p.m.,FALSE,TRUE,"1635 11th Ave
(-122.319134, 47.617013)"
187,Cal Anderson Park and Bobby Morris Playfield,,-122.319134,47.617013,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1635 11th Ave
(-122.319134, 47.617013)"
188,Cal Anderson Park and Bobby Morris Playfield,,-122.319134,47.617013,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1635 11th Ave
(-122.319134, 47.617013)"
189,Cal Anderson Park and Bobby Morris Playfield,,-122.319134,47.617013,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1635 11th Ave
(-122.319134, 47.617013)"
190,Cal Anderson Park and Bobby Morris Playfield,,-122.319134,47.617013,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1635 11th Ave
(-122.319134, 47.617013)"
191,Camp Long,,-122.373161,47.556242,"<b>Tuesday - Sunday</b> 10 a.m. - 6 p.m. <BR>
(December-February: Closed on Sundays)",FALSE,FALSE,"5200 35th Ave SW
(-122.373161, 47.556242)"
192,Camp Long,,-122.373161,47.556242,"<b>Tuesday - Sunday</b> 10 a.m. - 6 p.m. <BR>
(December-February: Closed on Sundays)",FALSE,FALSE,"5200 35th Ave SW
(-122.373161, 47.556242)"
193,Camp Long,,-122.373161,47.556242,"<b>Tuesday - Sunday</b> 10 a.m. - 6 p.m. <BR>
(December-February: Closed on Sundays)",FALSE,FALSE,"5200 35th Ave SW
(-122.373161, 47.556242)"
194,Camp Long,,-122.373161,47.556242,"<b>Tuesday - Sunday</b> 10 a.m. - 6 p.m. <BR>
(December-February: Closed on Sundays)",FALSE,FALSE,"5200 35th Ave SW
(-122.373161, 47.556242)"
195,Camp Long,,-122.373161,47.556242,"<b>Tuesday - Sunday</b> 10 a.m. - 6 p.m. <BR>
(December-February: Closed on Sundays)",FALSE,FALSE,"5200 35th Ave SW
(-122.373161, 47.556242)"
196,Camp Long,,-122.373161,47.556242,"<b>Tuesday - Sunday</b> 10 a.m. - 6 p.m. <BR>
(December-February: Closed on Sundays)",FALSE,FALSE,"5200 35th Ave SW
(-122.373161, 47.556242)"
197,Camp Long,,-122.373161,47.556242,"<b>Tuesday - Sunday</b> 10 a.m. - 6 p.m. <BR>
(December-February: Closed on Sundays)",FALSE,FALSE,"5200 35th Ave SW
(-122.373161, 47.556242)"
198,Camp Long,,-122.373161,47.556242,"<b>Tuesday - Sunday</b> 10 a.m. - 6 p.m. <BR>
(December-February: Closed on Sundays)",FALSE,FALSE,"5200 35th Ave SW
(-122.373161, 47.556242)"
199,Camp Long,,-122.373161,47.556242,"<b>Tuesday - Sunday</b> 10 a.m. - 6 p.m. <BR>
(December-February: Closed on Sundays)",FALSE,FALSE,"5200 35th Ave SW
(-122.373161, 47.556242)"
200,Carkeek Park,,-122.379763,47.712194,"<b>Park Hours:</b> 6 a.m.-10 p.m.<BR>
<b>Environmental Learning Center Hours:</b> Weekdays 10 a.m. - 4 p.m.",FALSE,FALSE,"950 NW Carkeek Park Rd
(-122.379763, 47.712194)"
201,Carkeek Park,,-122.379763,47.712194,"<b>Park Hours:</b> 6 a.m.-10 p.m.<BR>
<b>Environmental Learning Center Hours:</b> Weekdays 10 a.m. - 4 p.m.",FALSE,FALSE,"950 NW Carkeek Park Rd
(-122.379763, 47.712194)"
202,Carkeek Park,,-122.379763,47.712194,"<b>Park Hours:</b> 6 a.m.-10 p.m.<BR>
<b>Environmental Learning Center Hours:</b> Weekdays 10 a.m. - 4 p.m.",FALSE,FALSE,"950 NW Carkeek Park Rd
(-122.379763, 47.712194)"
203,Carkeek Park,,-122.379763,47.712194,"<b>Park Hours:</b> 6 a.m.-10 p.m.<BR>
<b>Environmental Learning Center Hours:</b> Weekdays 10 a.m. - 4 p.m.",FALSE,FALSE,"950 NW Carkeek Park Rd
(-122.379763, 47.712194)"
204,Carkeek Park,,-122.379763,47.712194,"<b>Park Hours:</b> 6 a.m.-10 p.m.<BR>
<b>Environmental Learning Center Hours:</b> Weekdays 10 a.m. - 4 p.m.",FALSE,FALSE,"950 NW Carkeek Park Rd
(-122.379763, 47.712194)"
205,Carkeek Park,,-122.379763,47.712194,"<b>Park Hours:</b> 6 a.m.-10 p.m.<BR>
<b>Environmental Learning Center Hours:</b> Weekdays 10 a.m. - 4 p.m.",FALSE,FALSE,"950 NW Carkeek Park Rd
(-122.379763, 47.712194)"
206,Carkeek Park,,-122.379763,47.712194,"<b>Park Hours:</b> 6 a.m.-10 p.m.<BR>
<b>Environmental Learning Center Hours:</b> Weekdays 10 a.m. - 4 p.m.",FALSE,FALSE,"950 NW Carkeek Park Rd
(-122.379763, 47.712194)"
207,Carkeek Park,,-122.379763,47.712194,"<b>Park Hours:</b> 6 a.m.-10 p.m.<BR>
<b>Environmental Learning Center Hours:</b> Weekdays 10 a.m. - 4 p.m.",FALSE,FALSE,"950 NW Carkeek Park Rd
(-122.379763, 47.712194)"
208,Carkeek Park,,-122.379763,47.712194,"<b>Park Hours:</b> 6 a.m.-10 p.m.<BR>
<b>Environmental Learning Center Hours:</b> Weekdays 10 a.m. - 4 p.m.",FALSE,FALSE,"950 NW Carkeek Park Rd
(-122.379763, 47.712194)"
209,Carkeek Park,,-122.379763,47.712194,"<b>Park Hours:</b> 6 a.m.-10 p.m.<BR>
<b>Environmental Learning Center Hours:</b> Weekdays 10 a.m. - 4 p.m.",FALSE,FALSE,"950 NW Carkeek Park Rd
(-122.379763, 47.712194)"
210,Carkeek Park,,-122.379763,47.712194,"<b>Park Hours:</b> 6 a.m.-10 p.m.<BR>
<b>Environmental Learning Center Hours:</b> Weekdays 10 a.m. - 4 p.m.",FALSE,FALSE,"950 NW Carkeek Park Rd
(-122.379763, 47.712194)"
211,Carkeek Park,,-122.379763,47.712194,"<b>Park Hours:</b> 6 a.m.-10 p.m.<BR>
<b>Environmental Learning Center Hours:</b> Weekdays 10 a.m. - 4 p.m.",FALSE,FALSE,"950 NW Carkeek Park Rd
(-122.379763, 47.712194)"
212,Carkeek Park,,-122.379763,47.712194,"<b>Park Hours:</b> 6 a.m.-10 p.m.<BR>
<b>Environmental Learning Center Hours:</b> Weekdays 10 a.m. - 4 p.m.",FALSE,FALSE,"950 NW Carkeek Park Rd
(-122.379763, 47.712194)"
213,Carkeek Park,,-122.379763,47.712194,"<b>Park Hours:</b> 6 a.m.-10 p.m.<BR>
<b>Environmental Learning Center Hours:</b> Weekdays 10 a.m. - 4 p.m.",FALSE,FALSE,"950 NW Carkeek Park Rd
(-122.379763, 47.712194)"
214,Carkeek Park,,-122.379763,47.712194,"<b>Park Hours:</b> 6 a.m.-10 p.m.<BR>
<b>Environmental Learning Center Hours:</b> Weekdays 10 a.m. - 4 p.m.",FALSE,FALSE,"950 NW Carkeek Park Rd
(-122.379763, 47.712194)"
215,Carkeek Park,,-122.379763,47.712194,"<b>Park Hours:</b> 6 a.m.-10 p.m.<BR>
<b>Environmental Learning Center Hours:</b> Weekdays 10 a.m. - 4 p.m.",FALSE,FALSE,"950 NW Carkeek Park Rd
(-122.379763, 47.712194)"
216,Carkeek Park,,-122.379763,47.712194,"<b>Park Hours:</b> 6 a.m.-10 p.m.<BR>
<b>Environmental Learning Center Hours:</b> Weekdays 10 a.m. - 4 p.m.",FALSE,FALSE,"950 NW Carkeek Park Rd
(-122.379763, 47.712194)"
217,Cascade Playground,,-122.3323548,47.62140522,4 a.m. - 11:30 p.m.,FALSE,FALSE,"333 Pontius Ave N
(-122.3323548, 47.62140522)"
218,Cascade Playground,,-122.3323548,47.62140522,4 a.m. - 11:30 p.m.,FALSE,FALSE,"333 Pontius Ave N
(-122.3323548, 47.62140522)"
219,Cascade Playground,,-122.3323548,47.62140522,4 a.m. - 11:30 p.m.,FALSE,FALSE,"333 Pontius Ave N
(-122.3323548, 47.62140522)"
220,Cascade Playground,,-122.3323548,47.62140522,4 a.m. - 11:30 p.m.,FALSE,FALSE,"333 Pontius Ave N
(-122.3323548, 47.62140522)"
221,Cascade Playground,,-122.3323548,47.62140522,4 a.m. - 11:30 p.m.,FALSE,FALSE,"333 Pontius Ave N
(-122.3323548, 47.62140522)"
222,Cedar Park,,-122.288042,47.725808,4 a.m. - 11:30 p.m.,FALSE,FALSE,"3737 NE 135th St
(-122.288042, 47.725808)"
223,Cedar Park,,-122.288042,47.725808,4 a.m. - 11:30 p.m.,FALSE,FALSE,"3737 NE 135th St
(-122.288042, 47.725808)"
224,Cedar Park,,-122.288042,47.725808,4 a.m. - 11:30 p.m.,FALSE,FALSE,"3737 NE 135th St
(-122.288042, 47.725808)"
225,Charles Richey Sr Viewpoint,,-122.413877,47.57242,4 a.m. - 11:30 p.m.,FALSE,FALSE,"3521 Beach Dr SW
(-122.413877, 47.57242)"
226,Charles Richey Sr Viewpoint,,-122.413877,47.57242,4 a.m. - 11:30 p.m.,FALSE,FALSE,"3521 Beach Dr SW
(-122.413877, 47.57242)"
227,Charles Richey Sr Viewpoint,,-122.413877,47.57242,4 a.m. - 11:30 p.m.,FALSE,FALSE,"3521 Beach Dr SW
(-122.413877, 47.57242)"
228,Chinook Beach Park,,-122.258376,47.520135,4 a.m. - 11:30 p.m.,FALSE,FALSE,"700 S Cloverdale St
(-122.258376, 47.520135)"
229,Chinook Beach Park,,-122.258376,47.520135,4 a.m. - 11:30 p.m.,FALSE,FALSE,"700 S Cloverdale St
(-122.258376, 47.520135)"
230,Christie Park,,-122.319072,47.659308,4 a.m. - 11:30 p.m.,FALSE,FALSE,"817 NE 43rd St
(-122.319072, 47.659308)"
231,Cleveland Playfield,,-122.315542,47.55201155,4 a.m. - 11:30 p.m.,TRUE,FALSE,"5512 13th Ave S
(-122.315542, 47.55201155)"
232,Cleveland Playfield,,-122.315542,47.55201155,4 a.m. - 11:30 p.m.,TRUE,FALSE,"5512 13th Ave S
(-122.315542, 47.55201155)"
233,Cleveland Playfield,,-122.315542,47.55201155,4 a.m. - 11:30 p.m.,FALSE,FALSE,"5512 13th Ave S
(-122.315542, 47.55201155)"
234,Cleveland Playfield,,-122.315542,47.55201155,4 a.m. - 11:30 p.m.,FALSE,FALSE,"5512 13th Ave S
(-122.315542, 47.55201155)"
235,Cleveland Playfield,,-122.315542,47.55201155,4 a.m. - 11:30 p.m.,FALSE,TRUE,"5512 13th Ave S
(-122.315542, 47.55201155)"
236,Coe Play Park,,-122.365952,47.640108,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2420 7th Ave W
(-122.365952, 47.640108)"
237,College Street Park,,-122.294616,47.582697,4 a.m. - 11:30 p.m.,FALSE,FALSE,"30th Ave S &amp; S College St
(-122.294616, 47.582697)"
238,College Street Ravine,,-122.395546,47.583406,4 a.m. - 11:30 p.m.,FALSE,FALSE,"5050 SW College St
(-122.395546, 47.583406)"
239,Colman Park,,-122.288612,47.58547,6 a.m. - 10 p.m.,TRUE,FALSE,"1800 Lake Washington Blvd S
(-122.288612, 47.58547)"
240,Colman Park,,-122.288612,47.58547,6 a.m. - 10 p.m.,FALSE,FALSE,"1800 Lake Washington Blvd S
(-122.288612, 47.58547)"
241,Colman Park,,-122.288612,47.58547,6 a.m. - 10 p.m.,FALSE,FALSE,"1800 Lake Washington Blvd S
(-122.288612, 47.58547)"
242,Colman Park,,-122.288612,47.58547,6 a.m. - 10 p.m.,TRUE,FALSE,"1800 Lake Washington Blvd S
(-122.288612, 47.58547)"
243,Colman Park,,-122.288612,47.58547,6 a.m. - 10 p.m.,FALSE,FALSE,"1800 Lake Washington Blvd S
(-122.288612, 47.58547)"
244,Colman Park,,-122.288612,47.58547,6 a.m. - 10 p.m.,FALSE,FALSE,"1800 Lake Washington Blvd S
(-122.288612, 47.58547)"
245,Colman Park,,-122.288612,47.58547,6 a.m. - 10 p.m.,FALSE,FALSE,"1800 Lake Washington Blvd S
(-122.288612, 47.58547)"
246,Colman Playground,,-122.301957,47.58762538,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1740 23rd Ave S
(-122.301957, 47.58762538)"
247,Colman Playground,,-122.301957,47.58762538,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1740 23rd Ave S
(-122.301957, 47.58762538)"
248,Colman Playground,,-122.301957,47.58762538,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1740 23rd Ave S
(-122.301957, 47.58762538)"
249,Colman Playground,,-122.301957,47.58762538,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1740 23rd Ave S
(-122.301957, 47.58762538)"
250,Columbia Park,,-122.287394,47.559792,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4721 Rainier Ave S
(-122.287394, 47.559792)"
251,Columbia Park,,-122.287394,47.559792,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4721 Rainier Ave S
(-122.287394, 47.559792)"
252,Commodore Park,,-122.40014,47.66538,4 a.m. - 11:30 p.m.,FALSE,FALSE,"3330 W Commodore Way
(-122.40014, 47.66538)"
253,Commodore Park,,-122.40014,47.66538,4 a.m. - 11:30 p.m.,FALSE,FALSE,"3330 W Commodore Way
(-122.40014, 47.66538)"
254,Commodore Park,,-122.40014,47.66538,4 a.m. - 11:30 p.m.,FALSE,FALSE,"3330 W Commodore Way
(-122.40014, 47.66538)"
255,Commodore Park,,-122.40014,47.66538,4 a.m. - 11:30 p.m.,FALSE,FALSE,"3330 W Commodore Way
(-122.40014, 47.66538)"
256,Commodore Park,,-122.40014,47.66538,4 a.m. - 11:30 p.m.,FALSE,FALSE,"3330 W Commodore Way
(-122.40014, 47.66538)"
257,Cormorant Cove,,-122.412089,47.570984,4 a.m. - 11:30 p.m.,FALSE,FALSE,"3701 Beach Dr SW
(-122.412089, 47.570984)"
258,Cormorant Cove,,-122.412089,47.570984,4 a.m. - 11:30 p.m.,FALSE,FALSE,"3701 Beach Dr SW
(-122.412089, 47.570984)"
259,Cormorant Cove,,-122.412089,47.570984,4 a.m. - 11:30 p.m.,FALSE,FALSE,"3701 Beach Dr SW
(-122.412089, 47.570984)"
260,Cottage Grove Park,,,,4 a.m. - 11:30 p.m.,FALSE,FALSE,
261,Cottage Grove Park,,,,4 a.m. - 11:30 p.m.,FALSE,FALSE,
262,Cowen Park,,-122.313072,47.672596,4 a.m. - 11:30 p.m.,TRUE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
263,Cowen Park,,-122.313072,47.672596,4 a.m. - 11:30 p.m.,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
264,Cowen Park,,-122.313072,47.672596,4 a.m. - 11:30 p.m.,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
265,Cowen Park,,-122.313072,47.672596,4 a.m. - 11:30 p.m.,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
266,Cowen Park,,-122.313072,47.672596,4 a.m. - 11:30 p.m.,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
267,Cowen Park,,-122.313072,47.672596,4 a.m. - 11:30 p.m.,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
268,Cowen Park,,-122.313072,47.672596,4 a.m. - 11:30 p.m.,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
269,Cowen Park,,-122.313072,47.672596,4 a.m. - 11:30 p.m.,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
270,Cowen Park,,-122.313072,47.672596,4 a.m. - 11:30 p.m.,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
271,Cowen Park,,-122.313072,47.672596,4 a.m. - 11:30 p.m.,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
272,Cowen Park,,-122.313072,47.672596,4 a.m. - 11:30 p.m.,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
273,Cowen Park,,-122.313072,47.672596,4 a.m. - 11:30 p.m.,FALSE,FALSE,"5849 15th Ave NE
(-122.313072, 47.672596)"
274,Crown Hill Glen,,-122.381394,47.693703,4 a.m. - 11:30 p.m.,FALSE,FALSE,"8735 19th Ave NW
(-122.381394, 47.693703)"
275,Crown Hill Glen,,-122.381394,47.693703,4 a.m. - 11:30 p.m.,FALSE,FALSE,"8735 19th Ave NW
(-122.381394, 47.693703)"
276,Crown Hill Park,,,,4 a.m. - 11:30 p.m.,FALSE,FALSE,
277,Crown Hill Park,,,,4 a.m. - 11:30 p.m.,FALSE,FALSE,
278,Crown Hill Park,,,,4 a.m. - 11:30 p.m.,FALSE,FALSE,
279,Crown Hill Park,,,,4 a.m. - 11:30 p.m.,FALSE,FALSE,
280,Crown Hill Park,,,,4 a.m. - 11:30 p.m.,FALSE,FALSE,
281,Crown Hill Park,,,,4 a.m. - 11:30 p.m.,FALSE,FALSE,
282,Daejeon Park,,-122.312163,47.59192,4 a.m. - 11:30 p.m.,FALSE,FALSE,"1144 Sturgus Ave S
(-122.312163, 47.59192)"
283,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7700 25th Ave NE
(-122.299309, 47.685267)"
284,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,4 a.m. - 11:30 p.m.,FALSE,TRUE,"7700 25th Ave NE
(-122.299309, 47.685267)"
285,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7700 25th Ave NE
(-122.299309, 47.685267)"
286,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7700 25th Ave NE
(-122.299309, 47.685267)"
287,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7700 25th Ave NE
(-122.299309, 47.685267)"
288,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7700 25th Ave NE
(-122.299309, 47.685267)"
289,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7700 25th Ave NE
(-122.299309, 47.685267)"
290,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7700 25th Ave NE
(-122.299309, 47.685267)"
291,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,4 a.m. - 11:30 p.m.,TRUE,TRUE,"7700 25th Ave NE
(-122.299309, 47.685267)"
292,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,4 a.m. - 11:30 p.m.,TRUE,FALSE,"7700 25th Ave NE
(-122.299309, 47.685267)"
293,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,4 a.m. - 11:30 p.m.,TRUE,TRUE,"7700 25th Ave NE
(-122.299309, 47.685267)"
294,Dahl Playfield,Waldo J. Dahl Playfield,-122.299309,47.685267,4 a.m. - 11:30 p.m.,FALSE,FALSE,"7700 25th Ave NE
(-122.299309, 47.685267)"
295,David Rodgers Park,Rodgers Park,-122.359484,47.644135,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2800 1st Ave W
(-122.359484, 47.644135)"
296,David Rodgers Park,Rodgers Park,-122.359484,47.644135,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2800 1st Ave W
(-122.359484, 47.644135)"
297,David Rodgers Park,Rodgers Park,-122.359484,47.644135,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2800 1st Ave W
(-122.359484, 47.644135)"
298,David Rodgers Park,Rodgers Park,-122.359484,47.644135,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2800 1st Ave W
(-122.359484, 47.644135)"
299,David Rodgers Park,Rodgers Park,-122.359484,47.644135,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2800 1st Ave W
(-122.359484, 47.644135)"
300,David Rodgers Park,Rodgers Park,-122.359484,47.644135,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2800 1st Ave W
(-122.359484, 47.644135)"
301,David Rodgers Park,Rodgers Park,-122.359484,47.644135,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2800 1st Ave W
(-122.359484, 47.644135)"
302,David Rodgers Park,Rodgers Park,-122.359484,47.644135,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2800 1st Ave W
(-122.359484, 47.644135)"
303,David Rodgers Park,Rodgers Park,-122.359484,47.644135,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2800 1st Ave W
(-122.359484, 47.644135)"
304,Day Street Boat Ramp,,-122.285154,47.59026,6 a.m. - 10 p.m.,FALSE,FALSE,"1402 Lakeside Ave S
(-122.285154, 47.59026)"
305,Day Street Boat Ramp,,-122.285154,47.59026,6 a.m. - 10 p.m.,FALSE,FALSE,"1402 Lakeside Ave S
(-122.285154, 47.59026)"
306,Day Street Boat Ramp,,-122.285154,47.59026,6 a.m. - 10 p.m.,FALSE,FALSE,"1402 Lakeside Ave S
(-122.285154, 47.59026)"
307,Day Street Boat Ramp,,-122.285154,47.59026,6 a.m. - 10 p.m.,FALSE,FALSE,"1402 Lakeside Ave S
(-122.285154, 47.59026)"
308,Dearborn Park,,-122.296225,47.553389,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2919 S Brandon St
(-122.296225, 47.553389)"
309,Dearborn Park,,-122.296225,47.553389,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2919 S Brandon St
(-122.296225, 47.553389)"
310,Dearborn Park,,-122.296225,47.553389,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2919 S Brandon St
(-122.296225, 47.553389)"
311,Dearborn Park,,-122.296225,47.553389,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2919 S Brandon St
(-122.296225, 47.553389)"
312,Dearborn Park,,-122.296225,47.553389,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2919 S Brandon St
(-122.296225, 47.553389)"
313,Dearborn Park,,-122.296225,47.553389,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2919 S Brandon St
(-122.296225, 47.553389)"
314,Dearborn Park,,-122.296225,47.553389,4 a.m. - 11:30 p.m.,FALSE,FALSE,"2919 S Brandon St
(-122.296225, 47.553389)"
315,Delridge Playfield,,-122.3643707,47.56284245,4 a.m. - 11:30 p.m.,FALSE,TRUE,"4458 Delridge Way SW
(-122.3643707, 47.56284245)"
316,Delridge Playfield,,-122.3643707,47.56284245,4 a.m. - 11:30 p.m.,FALSE,TRUE,"4458 Delridge Way SW
(-122.3643707, 47.56284245)"
317,Delridge Playfield,,-122.3643707,47.56284245,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4458 Delridge Way SW
(-122.3643707, 47.56284245)"
318,Delridge Playfield,,-122.3643707,47.56284245,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4458 Delridge Way SW
(-122.3643707, 47.56284245)"
319,Delridge Playfield,,-122.3643707,47.56284245,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4458 Delridge Way SW
(-122.3643707, 47.56284245)"
320,Delridge Playfield,,-122.3643707,47.56284245,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4458 Delridge Way SW
(-122.3643707, 47.56284245)"
321,Delridge Playfield,,-122.3643707,47.56284245,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4458 Delridge Way SW
(-122.3643707, 47.56284245)"
322,Delridge Playfield,,-122.3643707,47.56284245,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4458 Delridge Way SW
(-122.3643707, 47.56284245)"
323,Delridge Playfield,,-122.3643707,47.56284245,4 a.m. - 11:30 p.m.,FALSE,TRUE,"4458 Delridge Way SW
(-122.3643707, 47.56284245)"
324,Delridge Playfield,,-122.3643707,47.56284245,4 a.m. - 11:30 p.m.,FALSE,TRUE,"4458 Delridge Way SW
(-122.3643707, 47.56284245)"
325,Delridge Playfield,,-122.3643707,47.56284245,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4458 Delridge Way SW
(-122.3643707, 47.56284245)"
326,Delridge Playfield,,-122.3643707,47.56284245,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4458 Delridge Way SW
(-122.3643707, 47.56284245)"
327,Delridge Playfield,,-122.3643707,47.56284245,4 a.m. - 11:30 p.m.,FALSE,FALSE,"4458 Delridge Way SW
(-122.3643707, 47.56284245)"
328,Denny Blaine Lake Park,,-122.284838,47.61833,4 a.m. - 11:30 p.m.,FALSE,FALSE,"100 Maiden Ln E
(-122.284838, 47.61833)"
329,Denny Blaine Park,,-122.280548,47.62011,4 a.m. - 11:30 p.m.,FALSE,FALSE,"200 Lake Washington Blvd E
(-122.280548, 47.62011)"
330,Denny Blaine Park,,-122.280548,47.62011,4 a.m. - 11:30 p.m.,FALSE,FALSE,"200 Lake Washington Blvd E
(-122.280548, 47.62011)"
331,Denny Blaine Park,,-122.280548,47.62011,4 a.m. - 11:30 p.m.,FALSE,FALSE,"200 Lake Washington Blvd E
(-122.280548, 47.62011)"
332,Denny Park,,-122.341049,47.61913,4 a.m. - 11:30 p.m.,FALSE,FALSE,"100 Dexter Ave N
(-122.341049, 47.61913)"
333,Denny Park,,-122.341049,47.61913,4 a.m. - 11:30 p.m.,FALSE,FALSE,"100 Dexter Ave N
(-122.341049, 47.61913)"
334,Denny Park,,-122.341049,47.61913,4 a.m. - 11:30 p.m.,FALSE,FALSE,"100 Dexter Ave N
(-122.341049, 47.61913)"
335,Denny Park,,-122.341049,47.61913,4 a.m. - 11:30 p.m.,FALSE,FALSE,"100 Dexter Ave N
(-122.341049, 47.61913)"
